,id,speaker,text,topic,token,polarity,subjectivity,certainty
439,71,DONALD TRUMP,But they have done such a poor job,immigration,"['have', 'do', 'such', 'a', 'poor', 'job']",-0.2,0.55,1.0
440,71,DONALD TRUMP,And they never fire anybody,immigration,"['never', 'fire', 'anybody']",0.0,0.0,1.0
441,71,DONALD TRUMP,Look at the economy,immigration,"['look', 'the', 'economy']",0.0,0.0,0.75
442,71,DONALD TRUMP,Look at the inflation,immigration,"['look', 'the', 'inflation']",0.0,0.0,0.75
443,71,DONALD TRUMP,They didn't fire any of their economists,immigration,"['do', 'not', 'fire', 'any', 'economist']",0.0,0.0,1.0
444,71,DONALD TRUMP,They have the same people,immigration,"['have', 'the', 'same', 'person']",0.0,0.125,1.0
445,71,DONALD TRUMP,That's a good way not to have books written about you,immigration,"['that', 'be', 'a', 'good', 'way', 'not', 'have', 'book', 'write']",0.7,0.6000000000000001,1.0
446,71,DONALD TRUMP,"But just to finish, I got more votes than any Republican in history by far",immigration,"['just', 'finish', 'get', 'more', 'vote', 'any', 'republican', 'history', 'far']",0.3,0.75,1.0
447,71,DONALD TRUMP,"In fact, I got more votes than any president, sitting president in history by far.",immigration,"['fact', 'get', 'more', 'vote', 'any', 'president', 'sit', 'president', 'history', 'far']",0.3,0.75,1.0
448,75,DONALD TRUMP,It is much higher because of them,immigration,"['be', 'much', 'higher']",0.25,0.5,1.0
449,75,DONALD TRUMP,They allowed criminals,immigration,"['allow', 'criminal']",-0.4,0.55,1.0
450,75,DONALD TRUMP,"Many, many, millions of criminals",immigration,"['many', 'many', 'million', 'criminal']",0.19999999999999998,0.5166666666666667,0.5833333333333334
451,75,DONALD TRUMP,They allowed terrorists,immigration,"['allow', 'terrorist']",0.0,0.0,1.0
452,75,DONALD TRUMP,They allowed common street criminals,immigration,"['allow', 'common', 'street', 'criminal']",-0.35,0.525,1.0
453,75,DONALD TRUMP,"They allowed people to come in, drug dealers, to come into our country, and they're now in the United States",immigration,"['allow', 'person', 'come', 'drug', 'dealer', 'come', 'country', 'be', 'now', 'the']",0.0,0.0,1.0
454,75,DONALD TRUMP,And told by their countries like Venezuela don't ever come back or we're going to kill you,immigration,"['tell', 'country', 'venezuela', 'do', 'not', 'ever', 'come', 'back', 'be', 'go', 'kill']",0.0,0.0,1.0
455,75,DONALD TRUMP,Do you know that crime in Venezuela and crime in countries all over the world is way down? You know why? Because they've taken their criminals off the street and they've given them to her to put into our country,immigration,"['do', 'know', 'that', 'crime', 'venezuela', 'crime', 'country', 'all', 'the', 'world', 'be', 'way', 'know', 'have', 'take', 'criminal', 'the', 'street', 'have', 'give', 'put', 'country']",-0.4,0.55,0.75
456,75,DONALD TRUMP,And this will be one of the greatest mistakes in history for them to allow -- and I think they probably did it because they think they're going to get votes,immigration,"['this', 'will', 'be', 'one', 'the', 'greatest', 'mistake', 'history', 'allow', 'think', 'probably', 'do', 'think', 'be', 'go', 'get', 'vote']",1.0,1.0,0.5681818181818182
457,75,DONALD TRUMP,But it's not worth it,immigration,"['be', 'not', 'worth']",-0.15,0.1,1.0
458,75,DONALD TRUMP,Because they're destroying the fabric of our country by what they've done,immigration,"['be', 'destroy', 'the', 'fabric', 'country', 'what', 'have', 'do']",-0.2,0.0,1.0
459,75,DONALD TRUMP,There's never been anything done like this at all,immigration,"['there', 'be', 'never', 'be', 'anything', 'do', 'this', 'all']",0.0,0.0,1.0
460,75,DONALD TRUMP,They've destroyed the fabric of our country,immigration,"['have', 'destroy', 'the', 'fabric', 'country']",-0.2,0.0,1.0
461,75,DONALD TRUMP,Millions of people let in,immigration,"['million', 'person', 'let']",0.0,0.0,0.75
462,75,DONALD TRUMP,And all over the world crime is down,immigration,"['all', 'the', 'world', 'crime', 'be']",0.0,0.0,1.0
463,75,DONALD TRUMP,All over the world except here,immigration,"['all', 'the', 'world', 'here']",0.0,0.0,1.0
464,75,DONALD TRUMP,Crime here is up and through the roof,immigration,"['crime', 'here', 'be', 'up', 'the', 'roof']",0.0,0.0,1.0
465,75,DONALD TRUMP,Despite their fraudulent statements that they made,immigration,"['fraudulent', 'statement', 'make']",0.0,0.0,1.0
466,75,DONALD TRUMP,Crime in this country is through the roof,immigration,"['crime', 'this', 'country', 'be', 'the', 'roof']",0.0,0.0,1.0
467,75,DONALD TRUMP,And we have a new form of crime,immigration,"['have', 'a', 'new', 'form', 'crime']",0.13636363636363635,0.45454545454545453,1.0
468,75,DONALD TRUMP,It's called migrant crime,immigration,"['be', 'call', 'emigrant', 'crime']",0.0,0.0,1.0
469,75,DONALD TRUMP,And it's happening at levels that nobody thought possible.,immigration,"['be', 'happen', 'level', 'nobody', 'think', 'possible']",0.0,1.0,0.3333333333333333
470,77,DONALD TRUMP,They didn't include the worst cities,crime,"['do', 'not', 'include', 'the', 'worst', 'city']",-1.0,1.0,1.0
471,77,DONALD TRUMP,They didn't include the cities with the worst crime,crime,"['do', 'not', 'include', 'the', 'city', 'the', 'worst', 'crime']",-1.0,1.0,1.0
472,77,DONALD TRUMP,It was a fraud,crime,"['be', 'a', 'fraud']",0.0,0.0,1.0
473,77,DONALD TRUMP,"Just like their number of 818,000 jobs that they said they created turned out to be a fraud.",crime,"['just', 'like', 'number', '818,000', 'job', 'say', 'create', 'turn', 'out', 'be', 'a', 'fraud']",0.0,0.0,0.4166666666666667
474,79,KAMALA HARRIS,"Coming from someone who has been prosecuted for national security crimes, economic crimes, election interference, has been found liable for sexual assault and his next big court appearance is in November at his own criminal sentencing",crime,"['come', 'someone', 'who', 'have', 'be', 'prosecute', 'national', 'security', 'crime', 'economic', 'crime', 'election', 'interference', 'have', 'be', 'find', 'liable', 'sexual', 'assault', 'next', 'big', 'court', 'appearance', 'be', 'november', 'own', 'criminal', 'sentencing']",0.11428571428571428,0.4547619047619048,1.0
475,79,KAMALA HARRIS,And let's be clear where each person stands on the issue of what is important about respect for the rule of law and respect for law enforcement,crime,"['let', 'is', 'be', 'clear', 'each', 'person', 'stand', 'the', 'issue', 'what', 'be', 'important', 'respect', 'the', 'rule', 'law', 'respect', 'law', 'enforcement']",0.25,0.6916666666666667,0.75
476,79,KAMALA HARRIS,"The former vice president called for defunding, federal law enforcement, 45,000 agents, get this, on the day after he was arraigned on 34 felony counts",crime,"['the', 'former', 'vice', 'president', 'call', 'defending', 'federal', 'law', 'enforcement', '45,000', 'agent', 'get', 'this', 'the', 'day', 'be', 'arrange', '34', 'felony', 'count']",0.0,0.0,0.75
477,79,KAMALA HARRIS,So let's talk about what is important in this race,crime,"['so', 'let', 'is', 'talk', 'what', 'be', 'important', 'this', 'race']",0.4,1.0,0.75
478,79,KAMALA HARRIS,"It is important that we move forward, that we turn the page on this same old tired rhetoric",crime,"['be', 'important', 'move', 'forward', 'turn', 'the', 'page', 'this', 'same', 'old', 'tired', 'rhetoric']",0.024999999999999994,0.50625,0.75
479,79,KAMALA HARRIS,"And address the needs of the American people, address what we need to do about the housing shortage, which I have a plan for",crime,"['the', 'need', 'the', 'american', 'person', 'address', 'what', 'need', 'do', 'the', 'housing', 'shortage', 'which', 'have', 'a', 'plan']",0.0,0.0,1.0
480,79,KAMALA HARRIS,Address what we must do to support our small businesses,crime,"['address', 'what', 'must', 'do', 'support', 'small', 'business']",-0.25,0.4,1.0
481,79,KAMALA HARRIS,Address bringing down the price of groceries,crime,"['address', 'bring', 'the', 'price', 'grocer']",0.0,0.0,1.0
482,79,KAMALA HARRIS,"But frankly, the American people are exhausted with the same old tired playbook.",crime,"['frankly', 'the', 'american', 'person', 'be', 'exhaust', 'the', 'same', 'old', 'tired', 'playbook']",-0.07500000000000001,0.25625,1.0
483,81,DONALD TRUMP,Every one of those cases was started by them against their political opponent,crime,"['every', 'one', 'those', 'case', 'be', 'start', 'political', 'opponent']",0.0,0.1,0.75
484,81,DONALD TRUMP,And I'm winning most of them and I'll win the rest on appeal,crime,"['be', 'win', 'most', 'will', 'win', 'the', 'rest', 'appeal']",0.7000000000000001,0.43333333333333335,0.75
485,81,DONALD TRUMP,And you saw that with the decision that came down just recently from the Supreme Court,crime,"['see', 'the', 'decision', 'that', 'come', 'down', 'just', 'recently', 'the', 'supreme', 'court']",-0.07777777777777779,0.2694444444444445,0.75
486,81,DONALD TRUMP,I'm winning most of them,crime,"['be', 'win', 'most']",0.65,0.45,1.0
487,81,DONALD TRUMP,"But those are cases, it's called weaponization",crime,"['those', 'be', 'case', 'be', 'call', 'weaponization']",0.0,0.0,1.0
488,81,DONALD TRUMP,Never happened in this country,crime,"['never', 'happen', 'this', 'country']",0.0,0.0,1.0
489,81,DONALD TRUMP,They weaponized the justice department,crime,"['weaponize', 'the', 'justice', 'department']",0.0,0.0,1.0
490,81,DONALD TRUMP,"Every one of those cases was involved with the DOJ, from Atlanta and Fani Willis -- to the attorney general of New York and the D.A",crime,"['every', 'one', 'those', 'case', 'be', 'involve', 'the', 'do', 'atlanta', 'fan', 'willis', 'the', 'attorney', 'general', 'the', 'da']",0.05000000000000002,0.5,0.75
491,81,DONALD TRUMP,In New York,crime,[],0.0,0.0,1.0
492,81,DONALD TRUMP,Every one of those cases,crime,"['every', 'one', 'those', 'case']",0.0,0.0,0.75
493,81,DONALD TRUMP,"And then they say oh, he was -- he's a criminal",crime,"['then', 'say', 'oh', 'be', 'be', 'a', 'criminal']",-0.4,0.55,0.25
494,81,DONALD TRUMP,They're the ones that made them go after me,crime,"['be', 'the', 'one', 'that', 'make', 'go']",0.0,0.0,0.75
495,81,DONALD TRUMP,"By the way, Joe Biden was found essentially guilty on the documents case",crime,"['the', 'way', 'joe', 'widen', 'be', 'find', 'essentially', 'guilty', 'the', 'document', 'case']",-0.5,1.0,0.5
496,81,DONALD TRUMP,"And what happened in my documents case? They said oh, that's the toughest of them all",crime,"['what', 'happen', 'document', 'case', 'say', 'oh', 'that', 'be', 'the', 'touches', 'all']",0.0,0.0,0.25
497,81,DONALD TRUMP,A complete and total victory,crime,"['a', 'complete', 'total', 'victory']",0.05,0.575,1.0
498,81,DONALD TRUMP,Two months ago it was thrown out,crime,"['two', 'month', 'be', 'throw', 'out']",0.0,0.0,0.75
499,81,DONALD TRUMP,It's weaponization,crime,"['be', 'weaponization']",0.0,0.0,1.0
500,81,DONALD TRUMP,And they used it,crime,['used'],0.0,0.0,1.0
501,81,DONALD TRUMP,And it's never happened in this country,crime,"['be', 'never', 'happen', 'this', 'country']",0.0,0.0,1.0
502,81,DONALD TRUMP,They used it to try and win an election,crime,"['used', 'try', 'win', 'an', 'election']",0.8,0.4,1.0
503,81,DONALD TRUMP,They're fake cases.,crime,"['be', 'face', 'case']",0.0,0.0,1.0
504,83,KAMALA HARRIS,And understand the context in which this election in 2024 is taking place,crime,"['understand', 'the', 'context', 'which', 'this', 'election', '2024', 'be', 'take', 'place']",0.0,0.0,1.0
505,83,KAMALA HARRIS,The United States Supreme Court recently ruled that the former president would essentially be immune from any misconduct if he were to enter the white house again,crime,"['the', 'supreme', 'court', 'recently', 'rule', 'the', 'former', 'president', 'would', 'essentially', 'be', 'immune', 'any', 'misconduct', 'be', 'enter', 'the', 'white', 'house', 'again']",0.0,0.1375,-0.5
506,83,KAMALA HARRIS,"Understand, this is someone who has openly said he would terminate, I'm quoting, terminate the constitution of the United States",crime,"['understand', 'this', 'be', 'someone', 'who', 'have', 'openly', 'say', 'would', 'terminate', 'be', 'quote', 'terminate', 'the', 'constitution', 'the']",0.0,0.5,-0.25
507,83,KAMALA HARRIS,That he would weaponize the Department of Justice against his political enemies,crime,"['would', 'weaponize', 'the', 'department', 'justice', 'political', 'enemy']",0.0,0.1,-0.5
508,83,KAMALA HARRIS,Someone who has openly expressed disdain for members of our military,crime,"['someone', 'who', 'have', 'openly', 'expressed', 'disdain', 'member', 'military']",-0.05,0.3,1.0
509,83,KAMALA HARRIS,Understand what it would mean if Donald Trump were back in the white house with no guardrails,crime,"['understand', 'what', 'would', 'mean', 'donald', 'tramp', 'be', 'back', 'the', 'white', 'house', 'no', 'guardrail']",-0.10416666666666667,0.22916666666666666,-0.5
510,83,KAMALA HARRIS,"Because certainly, we know now the court won't stop him",crime,"['certainly', 'know', 'now', 'the', 'court', 'wo', 'not', 'stop']",0.21428571428571427,0.5714285714285714,0.75
511,83,KAMALA HARRIS,We know JD Vance is not going to stop him,crime,"['know', 'd', 'dance', 'be', 'not', 'go', 'stop']",0.0,0.0,0.75
512,83,KAMALA HARRIS,It's up to the American people to stop him.,crime,"['be', 'up', 'the', 'american', 'person', 'stop']",0.0,0.0,1.0
513,86,DONALD TRUMP,Not me,crime,['not'],0.0,0.0,1.0
514,86,DONALD TRUMP,She weaponized,crime,['weaponize'],0.0,0.0,1.0
515,86,DONALD TRUMP,I probably took a bullet to the head because of the things that they say about me,crime,"['probably', 'take', 'a', 'bullet', 'the', 'head', 'the', 'thing', 'say']",0.0,0.0,0.25
516,86,DONALD TRUMP,They talk about democracy,crime,"['talk', 'democracy']",0.0,0.0,1.0
517,86,DONALD TRUMP,I'm a threat to democracy,crime,"['be', 'a', 'threat', 'democracy']",0.0,0.0,1.0
518,86,DONALD TRUMP,They're the threat to democracy ΓÇô With the fake Russia Russia Russia investigation that went nowhere.,crime,"['be', 'the', 'threat', 'democracy', 'γçô', 'the', 'face', 'investigation', 'that', 'go', 'nowhere']",0.0,0.0,1.0
519,89,KAMALA HARRIS,And I'm going to discuss every one -- at least every point that you've made,values,"['be', 'go', 'discuss', 'every', 'one', 'least', 'every', 'point', 'that', 'have', 'make']",-0.3,0.4,0.75
520,89,KAMALA HARRIS,"But in particular, let's talk about fracking because we're here in Pennsylvania",values,"['particular', 'let', 'is', 'talk', 'fray', 'be', 'here', 'pennsylvania']",0.16666666666666666,0.3333333333333333,1.0
521,89,KAMALA HARRIS,I made that very clear in 2020,values,"['make', 'that', 'very', 'clear', '2020']",0.13000000000000003,0.4983333333333333,0.75
522,89,KAMALA HARRIS,I will not ban fracking,values,"['will', 'not', 'ban', 'cracking']",0.0,0.0,0.75
523,89,KAMALA HARRIS,I have not banned fracking as Vice President of the United States,values,"['have', 'not', 'ban', 'cracking', 'vice', 'president', 'the']",0.0,0.0,1.0
524,89,KAMALA HARRIS,"And, in fact, I was the tie-breaking vote on the Inflation Reduction Act, which opened new leases for fracking",values,"['fact', 'be', 'the', 'tie-breaking', 'vote', 'the', 'inflation', 'reduction', 'act', 'which', 'open', 'new', 'lease', 'fray']",0.06818181818181818,0.4772727272727273,1.0
525,89,KAMALA HARRIS,My position is that we have got to invest in diverse sources of energy so we reduce our reliance on foreign oil,values,"['position', 'be', 'have', 'get', 'invest', 'diverse', 'source', 'energy', 'reduce', 'reliance', 'foreign', 'oil']",-0.125,0.125,1.0
526,89,KAMALA HARRIS,We have had the largest increase in domestic oil production in history because of an approach that recognizes that we cannot over rely on foreign oil,values,"['have', 'have', 'the', 'largest', 'increase', 'domestic', 'oil', 'production', 'history', 'an', 'approach', 'that', 'recognize', 'cannot', 'over', 'rely', 'foreign', 'oil']",-0.0625,0.1125,1.0
527,89,KAMALA HARRIS,"As it relates to my values, let me tell you, I grew up a middle-class kid raised by a hard-working mother who worked and saved and was able to buy our first home when I was a teenager",values,"['relate', 'value', 'let', 'tell', 'grow', 'up', 'a', 'middle-class', 'kid', 'raise', 'a', 'hard-working', 'mother', 'who', 'work', 'saved', 'be', 'able', 'buy', 'first', 'home', 'be', 'a', 'teenager']",0.375,0.47916666666666663,1.0
